lon,lat,PlantConc
89.115511,44.025490,1.031857
89.181532,44.034891,1.026510
89.385798,44.063719,0.784812
89.391811,44.064562,0.809926
89.397823,44.065404,0.910858
89.463980,44.074649,0.818636
89.469996,44.075488,1.044629
89.476012,44.076326,0.987540
89.482029,44.077164,0.998149
89.494062,44.078839,0.998149
89.500079,44.079676,0.954860
89.506097,44.080513,0.959860
89.530169,44.083857,0.814259
89.536188,44.084692,0.998149
89.542206,44.085527,0.998149
89.698790,44.107129,0.991827
89.704816,44.107956,0.779815
89.710843,44.108782,0.955827
89.722896,44.110434,0.818636
89.176711,44.029707,1.002491
89.182714,44.030560,1.002491
89.398991,44.061068,0.962533
89.477175,44.071989,0.805633
89.483191,44.072827,0.998149
89.501240,44.075338,0.775628
89.507257,44.076175,0.778992
89.513274,44.077011,1.002491
89.537346,44.080354,0.987540
89.567441,44.084525,0.798904
89.651743,44.096164,0.976718
89.657766,44.096993,0.955827
89.663790,44.097821,1.003479
89.669814,44.098650,0.987540
89.165889,44.023670,0.991827
89.171891,44.024523,0.991827
89.177893,44.025376,1.002491
89.370102,44.052520,0.782722
89.376113,44.053363,0.797253
89.382124,44.054206,0.791737
89.388135,44.055049,0.957727
89.394147,44.055891,0.795727
89.400159,44.056733,0.977987
89.406171,44.057575,0.994306
89.502401,44.071001,0.767428
89.508417,44.071837,0.809124
89.514434,44.072673,0.991827
89.598697,44.084349,0.855584
89.263128,44.032957,1.012284
89.269134,44.033806,1.002150
89.275140,44.034654,1.015634
89.281146,44.035502,1.053850
89.371271,44.048185,0.972564
89.377281,44.049028,0.972564
89.383292,44.049871,0.939567
89.389303,44.050713,0.846031
89.395314,44.051555,0.846031
89.401326,44.052397,0.939989
89.407338,44.053239,0.942515
89.413350,44.054080,0.955160
89.491529,44.064989,0.828578
89.497545,44.065826,0.837420
89.503561,44.066663,0.828578
89.666089,44.089139,0.991827
89.678136,44.090795,0.809124
89.684159,44.091623,0.976718
89.762491,44.102353,0.987540
89.264304,44.028624,1.016102
89.270309,44.029473,1.015634
89.276315,44.030321,1.015634
89.282321,44.031169,1.015634
89.288327,44.032016,1.015634
89.294333,44.032863,0.837420
89.372440,44.043850,0.976718
89.378450,44.044693,0.959970
89.384460,44.045535,0.998618
89.390471,44.046378,0.955160
89.396482,44.047220,0.940644
89.498706,44.061488,0.841951
89.504721,44.062325,0.855584
89.510737,44.063161,0.828578
89.588966,44.074005,0.712342
89.594985,44.074837,0.798904
89.601005,44.075669,1.032026
89.667238,44.084798,0.835282
89.751581,44.096363,0.795474
89.763634,44.098010,0.805633
89.085456,43.998702,1.013254
89.277490,44.025988,1.015634
89.283496,44.026836,1.026510
89.289501,44.027683,1.015634
89.295507,44.028530,1.015634
89.301514,44.029377,0.828578
89.379618,44.040358,0.975366
89.385628,44.041200,1.066761
89.391638,44.042042,0.955160
89.397649,44.042884,0.940644
89.499866,44.057151,0.824943
123.582151,43.583353,0.826313
89.254648,44.018262,0.988305
89.392806,44.037707,0.972564
89.729767,44.084380,0.780147
89.790024,44.092614,0.987540
89.832219,44.098359,0.948231
89.123812,43.995182,1.007835
89.520229,44.050983,1.015634
89.526244,44.051818,1.027586
89.791164,44.088270,0.805633
89.839385,44.094834,0.809124
89.521388,44.046645,0.763206
89.527402,44.047480,1.050166
89.533417,44.048315,1.050166
89.701941,44.071568,0.809124
89.840521,44.090489,0.995513
89.378281,44.022174,1.080243
89.462417,44.033940,0.843769
89.468429,44.034778,0.843769
89.522546,44.042307,1.049157
89.528560,44.043142,1.050166
89.534574,44.043977,1.032026
89.540589,44.044811,1.019416
89.379449,44.017839,1.025285
89.457568,44.028764,0.875109
89.464740,44.025266,0.844141
89.699356,44.057716,0.770748
89.855984,44.079092,0.799180
89.411819,44.013376,1.115147
89.417827,44.014216,1.029130
89.465902,44.020929,0.844141
89.471912,44.021766,0.841951
89.778789,44.064086,0.809124
89.388956,44.005675,0.876708
89.467063,44.016592,0.712342
89.473073,44.017429,0.828578
89.491105,44.019940,0.766628
89.497116,44.020777,0.957560
89.695627,44.048206,0.770748
89.713687,44.050683,0.817795
89.779929,44.059743,0.780147
89.785952,44.060564,0.792739
89.798000,44.062207,0.809124
89.810049,44.063848,0.809124
90.135748,44.107702,0.770748
90.141787,44.108505,0.940644
89.390122,44.001340,0.876708
89.396128,44.002181,0.835282
89.474233,44.013092,0.709289
89.708811,44.045516,0.980274
89.720852,44.047166,0.805633
89.726872,44.047991,0.809124
89.379277,43.995321,0.745043
89.385282,43.996163,0.854553
89.391287,43.997005,0.745043
89.397293,43.997846,1.049157
