lon,lat,PlantConc
89.254648,44.018262,2.036733
89.392806,44.037707,4.194864
89.729767,44.084380,2.180591
89.790024,44.092614,2.433101
89.832219,44.098359,2.320457
89.123812,43.995182,2.673253
89.520229,44.050983,2.331690
89.526244,44.051818,2.857588
89.791164,44.088270,2.040004
89.839385,44.094834,2.013939
89.521388,44.046645,3.784755
89.527402,44.047480,3.955912
89.533417,44.048315,3.874153
89.701941,44.071568,2.212384
89.840521,44.090489,2.035892
89.378281,44.022174,4.444579
89.462417,44.033940,2.983819
89.468429,44.034778,2.983819
89.522546,44.042307,3.150451
89.528560,44.043142,4.211687
89.534574,44.043977,2.677566
89.540589,44.044811,1.955807
89.379449,44.017839,3.785000
89.457568,44.028764,3.060822
89.464740,44.025266,2.419200
89.699356,44.057716,2.296016
89.855984,44.079092,2.716613
89.411819,44.013376,5.632165
89.417827,44.014216,3.953447
89.465902,44.020929,2.419200
89.471912,44.021766,2.545506
89.778789,44.064086,1.891632
89.388956,44.005675,4.213858
89.467063,44.016592,1.980888
89.473073,44.017429,2.017857
89.491105,44.019940,4.291645
89.497116,44.020777,3.279113
89.695627,44.048206,1.983746
89.713687,44.050683,1.569998
89.779929,44.059743,2.069663
89.785952,44.060564,2.255768
89.798000,44.062207,2.166659
89.810049,44.063848,1.795404
90.135748,44.107702,1.787051
90.141787,44.108505,2.321998
89.390122,44.001340,4.170085
89.396128,44.002181,3.748448
89.474233,44.013092,2.227378
89.708811,44.045516,2.930705
89.720852,44.047166,2.217739
89.726872,44.047991,2.013939
89.379277,43.995321,3.853870
89.385282,43.996163,2.928901
89.391287,43.997005,3.260908
89.397293,43.997846,3.150451
