lon,lat,lnBCF_pred
89.536188,44.084692,2.791678
89.542206,44.085527,2.885656
89.698790,44.107129,3.090645
89.704816,44.107956,3.042280
89.710843,44.108782,3.204280
89.722896,44.110434,3.073525
89.176711,44.029707,2.691133
89.182714,44.030560,2.680692
89.398991,44.061068,3.460564
89.477175,44.071989,2.872558
89.483191,44.072827,2.864772
89.501240,44.075338,2.681968
89.507257,44.076175,2.424793
89.513274,44.077011,2.722460
89.537346,44.080354,2.909254
89.567441,44.084525,2.938409
89.651743,44.096164,3.311408
89.657766,44.096993,3.183396
89.663790,44.097821,3.235526
89.669814,44.098650,3.191189
89.165889,44.023670,3.038435
89.171891,44.024523,2.850478
89.177893,44.025376,2.680692
89.370102,44.052520,3.115015
89.376113,44.053363,3.148755
89.382124,44.054206,3.292547
89.388135,44.055049,3.201791
89.394147,44.055891,3.140884
89.400159,44.056733,3.290951
89.406171,44.057575,3.365204
89.502401,44.071001,2.747334
89.508417,44.071837,2.824224
89.514434,44.072673,2.881804
89.598697,44.084349,3.211267
89.263128,44.032957,2.819017
89.269134,44.033806,2.936594
89.275140,44.034654,3.067300
89.281146,44.035502,3.284333
89.371271,44.048185,3.505930
89.377281,44.049028,3.505930
89.383292,44.049871,3.229623
89.389303,44.050713,3.146783
89.395314,44.051555,3.178109
89.401326,44.052397,3.096293
89.407338,44.053239,3.053034
89.413350,44.054080,3.192840
89.491529,44.064989,2.842647
89.497545,44.065826,2.714628
89.503561,44.066663,2.811321
89.666089,44.089139,3.059319
89.678136,44.090795,2.949529
89.684159,44.091623,3.321850
89.762491,44.102353,3.086769
89.264304,44.028624,2.810060
89.270309,44.029473,3.109068
89.276315,44.030321,2.962879
89.282321,44.031169,2.910669
89.288327,44.032016,2.973321
89.294333,44.032863,2.651977
89.372440,44.043850,3.457597
89.378450,44.044693,3.176830
89.384460,44.045535,3.295985
89.390471,44.046378,3.182398
89.396482,44.047220,3.107733
89.498706,44.061488,3.033172
89.504721,44.062325,3.305246
89.510737,44.063161,2.957510
89.588966,44.074005,2.792746
89.594985,44.074837,2.865315
89.601005,44.075669,3.236941
89.667238,44.084798,3.192844
89.751581,44.096363,2.871881
89.763634,44.098010,2.883000
89.085456,43.998702,3.368578
89.277490,44.025988,3.046416
89.283496,44.026836,2.793093
89.289501,44.027683,2.910669
89.295507,44.028530,2.910669
89.301514,44.029377,2.811321
89.379618,44.040358,3.282000
89.385628,44.041200,3.436833
89.391638,44.042042,3.224166
89.397649,44.042884,3.201787
89.499866,44.057151,3.192167
123.582151,43.583353,3.889520
89.254648,44.018262,2.800594
89.392806,44.037707,3.391068
89.729767,44.084380,2.951313
89.790024,44.092614,3.107653
89.832219,44.098359,3.008674
89.123812,43.995182,3.218518
89.520229,44.050983,3.046416
89.526244,44.051818,3.233065
89.791164,44.088270,2.872558
89.839385,44.094834,2.876435
89.521388,44.046645,3.264002
89.527402,44.047480,3.381961
89.533417,44.048315,3.361077
89.701941,44.071568,2.970413
89.840521,44.090489,2.945941
89.378281,44.022174,3.556154
89.462417,44.033940,3.167300
89.468429,44.034778,3.167300
89.522546,44.042307,3.317787
89.528560,44.043142,3.444613
89.534574,44.043977,3.184731
89.540589,44.044811,2.870386
89.379449,44.017839,3.373980
89.457568,44.028764,3.196843
89.464740,44.025266,3.023364
89.699356,44.057716,2.939167
89.855984,44.079092,3.082108
89.411819,44.013376,3.750978
89.417827,44.014216,3.417233
89.465902,44.020929,3.023364
89.471912,44.021766,3.074940
89.778789,44.064086,2.813782
89.388956,44.005675,3.446628
89.467063,44.016592,2.803188
89.473073,44.017429,2.842647
89.491105,44.019940,3.338406
89.497116,44.020777,3.305409
89.695627,44.048206,2.792979
89.713687,44.050683,2.654438
89.779929,44.059743,2.899102
89.785952,44.060564,2.985207
89.798000,44.062207,2.949529
89.810049,44.063848,2.761572
90.135748,44.107702,2.688558
90.141787,44.108505,2.992871
89.390122,44.001340,3.436186
89.396128,44.002181,3.307707
89.474233,44.013092,2.903732
89.708811,44.045516,3.224222
89.720852,44.047166,2.956095
89.726872,44.047991,2.876435
89.379277,43.995321,3.318674
89.385282,43.996163,3.188862
89.391287,43.997005,3.151601
